Time[s],Voltage[V],Current[A],abs(Power) [W],Energy [Wh],newVoc,newCurrent,loadV
initial,,,,,441,,
456.5,282.7157135,-36.87724304,10425.77608,0.289604891,427.3478219,25.03827302,416.3935775
456.6,282.5742188,-37.36213684,10557.57663,0.293266017,427.3404241,25.36393108,416.2437043
456.7,282.5140686,-37.41810608,10571.14139,0.293642816,427.3330168,25.39787776,416.2214453
456.8,282.3372345,-38.40415955,10842.9242,0.301192339,427.3254191,26.06974084,415.9199075
456.9,282.240509,-39.04942322,11021.32909,0.30614803,427.3176963,26.51149275,415.7189183
457,282.1601715,-39.29573059,11087.69008,0.307991391,427.3099271,26.67624605,415.6390694
457.1,282.0437622,-39.57420349,11161.65724,0.310046034,427.302106,26.85990403,415.550898
457.2,281.8907166,-41.3671875,11661.02613,0.323917392,427.293935,28.09881037,415.0007055
457.3,281.8222656,-41.03178406,11563.67035,0.321213065,427.2858322,27.85768095,415.0980968
457.4,281.8274841,-40.40914917,11388.40885,0.31634469,427.2778523,27.42344004,415.2800972
457.5,281.5145416,-42.86843872,12068.08888,0.335224691,427.269396,29.1125157,414.5326704
457.6,281.4579315,-42.72296143,12024.71635,0.334019899,427.2609702,29.00518985,414.5711996
457.7,281.2227478,-44.54269409,12526.41883,0.347956079,427.2521928,30.255938,414.0152199
457.8,281.1066132,-44.84222412,12605.44575,0.350151271,427.2433601,30.45383559,413.919807
457.9,281.2830048,-43.30828857,12181.88554,0.338385709,427.2348241,29.39835425,414.3730441
458,284.702713,-20.4226532,5814.384772,0.161510688,427.2307499,13.80461979,421.1912287
458.1,289.5200653,9.02684021,2613.451367,0.072595871,427.2289186,6.15602321,424.5356585
458.2,289.5973663,8.757659912,2536.195246,0.070449868,427.2271415,5.972943362,424.6139788
458.3,289.6529083,8.667617798,2510.600703,0.069738908,427.2253823,5.912321361,424.6387417
458.4,289.7159119,8.752624512,2535.774592,0.070438183,427.2236055,5.971996594,424.6108569
458.5,289.7499695,8.56149292,2480.692312,0.06890812,427.2218672,5.841510995,424.6662061
458.6,289.7957001,8.471633911,2455.04308,0.068195641,427.2201469,5.780774123,424.6910583
458.7,289.8153839,8.334915161,2415.586637,0.067099629,427.2184543,5.687343166,424.7302417
458.8,289.8474731,8.265869141,2395.841284,0.066551147,427.2167755,5.640604738,424.749011
458.9,289.8712616,8.126739502,2355.708232,0.06543634,427.2151249,5.545597089,424.7889261
459,289.8931427,8.092315674,2345.906822,0.065164078,427.2134811,5.522412996,424.7974254
459.1,289.9229431,7.961349487,2308.177875,0.064116052,427.2118637,5.433117693,424.8348747
459.2,289.9469452,7.954391479,2306.35151,0.06406532,427.2102476,5.428815294,424.8351409
459.3,289.9668732,7.887084961,2286.993365,0.063527593,427.2086451,5.383015454,424.8535758
459.4,289.9792023,7.780960083,2256.316598,0.062675461,427.2070641,5.310432793,424.8837497
459.5,290.0042877,7.742507935,2245.360499,0.062371125,427.2054907,5.284525278,424.8935109
459.6,290.0205078,7.744369507,2246.025977,0.06238961,427.2039169,5.28611976,424.8912395
459.7,290.0376129,7.66494751,2223.123079,0.061753419,427.2023591,5.23194412,424.9133836
459.8,290.0487213,7.619827271,2210.121156,0.061392254,427.2008105,5.201199436,424.9252857
459.9,290.0630341,7.535720825,2185.834046,0.060717612,427.1992789,5.143757576,424.9488849
460,290.0791779,7.533859253,2185.415698,0.060705992,427.1977475,5.1427865,424.9477784
460.1,290.1062775,7.51701355,2180.732819,0.060575912,427.1962195,5.131726626,424.9510891
460.2,290.1189117,7.494995117,2174.439827,0.060401106,427.1946958,5.116857901,424.9560705
460.3,290.1210938,7.437164307,2157.678243,0.059935507,427.1931839,5.077225706,424.9718977
460.4,290.1555939,7.514312744,2180.319877,0.060564441,427.1916561,5.130805116,424.9469289
460.5,290.1764069,7.559539795,2193.600095,0.060933336,427.1901191,5.162242344,424.931638
460.6,290.1853333,7.476394653,2169.540074,0.060265002,427.1885988,5.105340591,424.9550123
460.7,290.1794434,7.258331299,2106.218536,0.05850607,427.187123,4.955586146,425.0190541
460.8,290.1709747,7.135238647,2070.439153,0.057512199,427.1856722,4.870995624,425.0546116
460.9,289.9059448,5.330307007,1545.287689,0.042924658,427.1845894,3.630878576,425.59608
461,289.77005,4.218994141,1222.538143,0.033959393,427.1837328,2.870293106,425.9279795
461.1,289.3368225,1.17074585,338.7398841,0.009409441,427.1834954,0.793606096,426.8362927
461.2,289.0457153,-0.350357056,101.2692058,0.002813033,427.1834245,0.237120166,427.0796844
461.3,288.8126526,-1.65447998,477.8347518,0.013273188,427.1830896,1.119855683,426.6931528
461.4,288.7030945,-2.557327271,738.3082966,0.020508564,427.1825723,1.731390379,426.425089
461.5,288.9859619,-0.625411987,180.7352847,0.005020425,427.1824456,0.423270357,426.9972649
461.6,288.8220215,-1.577163696,455.519607,0.012653322,427.1821265,1.067502916,426.7150939
461.7,288.947525,-0.778808594,225.0348156,0.006250967,427.1819688,0.527073642,426.9513741
461.8,288.8676453,-1.640686035,473.9411116,0.013165031,427.1816367,1.110723912,426.695695
461.9,288.7336578,-2.275680542,657.065567,0.018251821,427.1811763,1.5405733,426.5071754
462,288.7106018,-2.397277832,692.1195256,0.019225542,427.1806913,1.622900637,426.4706723
462.1,288.1565247,-6.117919922,1762.918543,0.04896996,427.179456,4.144472076,425.3662495
462.2,287.9574738,-7.411361694,2134.156991,0.059282139,427.1779606,5.021771123,424.9809357
462.3,287.6773529,-8.91885376,2565.752241,0.071270896,427.1761627,6.043718788,424.5320358
462.4,287.2012634,-12.0042572,3447.637835,0.095767718,427.1737469,8.138648048,423.6130884
462.5,287.1209869,-12.27888489,3525.525547,0.097931265,427.1712766,8.324156633,423.529458
462.6,286.9445343,-13.27568054,3809.383971,0.105816221,427.1686073,9.000725041,423.2307901
462.7,286.5245972,-15.81338501,4530.92377,0.125858994,427.1654324,10.72475637,422.4733515
462.8,286.7276917,-14.35778809,4116.775435,0.114354873,427.1625478,9.734546169,422.9036838
462.9,286.3150024,-17.09710693,4895.158213,0.135976617,427.1591177,11.59755989,422.0851852
463,286.3751984,-16.72810364,4790.513998,0.133069833,427.1557609,11.34677862,422.1915453
463.1,286.3822174,-16.51239014,4728.854902,0.131357081,427.1524474,11.19910745,422.2528379
463.2,286.1986389,-17.33982849,4962.635313,0.137850981,427.14897,11.75968485,422.0041079
463.3,286.8284607,-13.16644287,3776.510542,0.104903071,427.1463238,8.922803532,423.2425972
463.4,290.0550537,7.432174683,2155.739827,0.059881662,427.1448132,5.073220947,424.9252791
463.5,290.1360168,7.536560059,2186.627516,0.060739653,427.143281,5.146316505,424.8917676
463.6,290.1869659,7.520904541,2182.46847,0.060624124,427.1417518,5.136494561,424.8945354
463.7,290.212265,7.528701782,2184.921597,0.060692267,427.1402208,5.142317417,424.8904569
463.8,290.2440643,7.414123535,2151.905348,0.059775149,427.1387129,5.064222845,424.9231154
463.9,290.2673035,7.400863647,2148.228734,0.05967302,427.1372076,5.055543153,424.9254075
464,290.2916412,7.428817749,2156.523697,0.059903436,427.1356965,5.075184821,424.9153032
464.1,290.2997894,7.372497559,2140.234489,0.059450958,427.1341968,5.036667666,424.9306547
464.2,290.3238525,7.391387939,2145.896222,0.059608228,427.1326932,5.050079168,424.9232835
464.3,290.3426971,7.352508545,2134.747162,0.059298532,427.1311973,5.023722707,424.9333187
464.4,290.352356,7.305603027,2121.199051,0.058922196,427.129711,4.991692643,424.9458455
464.5,290.3740692,7.3540802,2135.434193,0.059317616,427.1282147,5.025383371,424.9296095
464.6,290.3781586,7.276275635,2112.87152,0.058690876,427.1267342,4.972030136,424.951471
464.7,290.3154297,6.799407959,1973.973043,0.054832585,427.125351,4.643617929,425.0937681
464.8,288.8930511,-2.350128174,678.9356987,0.018859325,427.1248752,1.592144986,426.4283118
464.9,288.1557465,-6.883575439,1983.541819,0.055098384,427.1234854,4.666256931,425.081998
465,287.8885803,-8.857894897,2550.086787,0.070835744,427.1216985,6.007363896,424.4934768
465.1,287.3552094,-12.25956726,3522.850517,0.097856959,427.11923,8.318816985,423.4797476
465.2,286.6897125,-16.14891052,4629.726515,0.128603514,427.1159859,10.96260705,422.3198453
465.3,285.8496857,-20.89962769,5974.152005,0.165948667,427.1117998,14.19368672,420.9020618
465.4,284.9067535,-26.57354736,7570.983109,0.210305086,427.1064947,18.0603316,419.2050996
465.5,284.8418427,-26.71530151,7609.63571,0.21137877,427.1011626,18.15455222,419.158546
465.6,285.0446625,-25.31536865,7216.010713,0.200444742,427.0961062,17.19851397,419.5717564
465.7,284.8877411,-26.03309631,7416.510002,0.206014167,427.0909094,17.68558168,419.3534674
465.8,284.6256866,-27.65840149,7872.291515,0.218674764,427.0853932,18.79443822,418.8628265
465.9,284.7386169,-26.71247864,7606.074222,0.21127984,427.0800636,18.1468225,419.1408287
466,284.4412689,-28.4019165,8078.67717,0.224407699,427.0744028,19.29781947,418.6316067
466.1,284.4613037,-27.81707764,7912.88217,0.219802282,427.0688581,18.89405683,418.8027083
466.2,284.2510223,-28.9561615,8230.818509,0.228633847,427.0630907,19.66941481,418.4577217
466.3,284.2152863,-29.05964661,8259.195779,0.229422105,427.0573034,19.73893648,418.4215187
466.4,284.1796112,-29.12203979,8275.889946,0.229885832,427.0515044,19.77995696,418.3977732
466.5,284.1306915,-29.38340759,8348.727919,0.231909109,427.0456544,19.95804033,418.3140117
466.6,284.0406342,-29.39103699,8348.248784,0.2318958,427.0398047,19.95715555,418.3085491
466.7,284.4530029,-26.97740173,7673.802934,0.213161193,427.0344276,18.31359384,419.0222303
466.8,284.7699738,-25.05027771,7133.566926,0.198154637,427.029429,17.00122317,419.5913939
466.9,288.6614075,0.093856812,27.09283932,0.000752579,427.02941,0.063449027,427.0016511
467,289.955307,7.8956604,2289.388635,0.063594129,427.0278058,5.390992291,424.6692467
467.1,290.000473,7.730697632,2241.90597,0.062275166,427.0262349,5.278589629,424.716852
467.2,290.0428314,7.67124939,2224.990894,0.061805303,427.0246758,5.238566169,424.7328031
467.3,290.0791779,7.637283325,2215.416868,0.061539357,427.0231235,5.215922284,424.7411575
467.4,290.1146393,7.634231567,2214.802337,0.061522287,427.0215715,5.214486791,424.7402336
467.5,290.1365204,7.482147217,2170.844158,0.060301227,427.0200504,5.110463248,424.7842227
467.6,290.1662598,7.52822876,2184.437982,0.060678833,427.0185198,5.142653994,424.7686086
467.7,290.1967773,7.530258179,2185.256656,0.060701574,427.0169885,5.144610247,424.7662215
467.8,290.2167511,7.41027832,2150.586899,0.059738525,427.0154816,5.062579676,424.800603
467.9,289.9050903,5.259643555,1524.79744,0.042355484,427.0144131,3.583994091,425.4464157
468,289.0233765,-0.576339722,166.5756524,0.004627101,427.0142964,0.390249888,426.8435621
468.1,289.0208588,-0.452941895,130.9096553,0.003636379,427.0142047,0.306666144,426.8800383
468.2,288.8894653,-1.35093689,390.2714357,0.010840873,427.0139312,0.914812241,426.6137009
468.3,288.6615143,-3.023391724,872.7368332,0.02424269,427.0133197,2.048114205,426.1172697
468.4,287.6017303,-9.839752197,2829.929758,0.07860916,427.0113367,6.672915746,424.0919361
468.5,287.5584717,-9.689239502,2786.222903,0.077395081,427.0093844,6.569183146,424.1353668
468.6,287.4443054,-10.73612976,3086.039362,0.085723316,427.007222,7.281458708,423.8215838
468.7,286.612793,-16.20613098,4644.884464,0.129024568,427.0039673,11.00186479,422.1906514
468.8,286.233429,-17.49597168,5007.931967,0.139109221,427.0004582,11.87258975,421.8062002
468.9,285.7725983,-20.87173462,5964.569832,0.165682495,426.9962787,14.17452901,420.7949223
469,285.5332642,-21.69438171,6194.467625,0.172068545,426.9919382,14.7295219,420.5477724
469.1,285.6659393,-20.92536926,5977.665266,0.166046257,426.9877496,14.20640853,420.7724459
469.2,285.3917084,-22.68919373,6475.307759,0.17986966,426.9832123,15.40852177,420.241984
469.3,284.9910278,-24.92694092,7103.954513,0.19733207,426.9782345,16.93148338,419.5707105
469.4,284.6408844,-27.18664551,7738.430821,0.214956412,426.9728121,18.47363216,418.890598
469.5,284.6225433,-26.81140137,7631.129248,0.211975812,426.9674649,18.21274554,418.9993887
469.6,284.3894348,-28.00933838,7965.559911,0.221265553,426.9618833,19.02734815,418.6374185
469.7,284.2781219,-28.61470032,8134.533266,0.225959257,426.9561834,19.43961522,418.4513517
469.8,284.1853333,-29.07272339,8262.041585,0.229501155,426.9503941,19.75103412,418.3093167
469.9,284.0288086,-29.68815613,8432.291614,0.234230323,426.9444855,20.1670901,418.1213836
470,284.0305939,-29.79962158,8464.004215,0.235111228,426.9385547,20.24487033,418.0814239
470.1,283.9786987,-30.18475342,8571.826997,0.238106305,426.9325483,20.50872667,417.9599804
470.2,284.1754608,-28.30671692,8044.074325,0.223446509,426.9269118,19.22037857,418.5179962
470.3,284.5202637,-26.03675842,7407.985372,0.205777371,426.9217209,17.67213558,419.1901616
470.4,284.8398285,-23.95539856,6823.451617,0.189540323,426.9169397,16.25382531,419.8058911
470.5,286.9949188,-10.27438354,2948.695871,0.081908219,426.9148735,6.956581849,423.8713689
470.6,289.5095062,5.746887207,1663.778478,0.046216069,426.9137077,3.912914876,425.2018074
470.7,289.9605865,8.116241455,2353.390133,0.065371948,426.9120586,5.54408684,424.4865206
470.8,290.013092,8.109771729,2351.939975,0.065331666,426.9104106,5.54067259,424.4863663
470.9,290.0615692,8.086135864,2345.477258,0.065152146,426.9087671,5.525382114,424.4914124
471,290.0678558,7.862304688,2280.601863,0.063350052,426.9071691,5.371720737,424.5570412
471.1,290.1359558,8.020141602,2326.931449,0.064636985,426.9055386,5.481486338,424.5073883
471.2,290.042038,7.173980713,2080.755986,0.057798777,426.9040806,4.898652129,424.7609203
471.3,289.9186707,6.23046875,1806.329218,0.050175812,426.9028148,4.249750932,425.0435488
471.4,289.6455078,4.135726929,1197.894726,0.033274854,426.9019755,2.814134184,425.6707918
471.5,288.6669006,-2.560577393,739.1539398,0.020532054,426.9014575,1.734522512,426.1426039
471.6,287.4588928,-9.965133667,2864.566291,0.079571286,426.8994503,6.756956445,423.9432819
471.7,287.3980713,-9.969940186,2865.34158,0.079592822,426.8974425,6.758830282,423.9404543
471.8,287.3669434,-10.36581421,2978.792345,0.082744232,426.8953553,7.0284305,423.8204169
471.9,287.4765015,-9.255340576,2660.692929,0.073908137,426.8934909,6.273014041,424.1490473
472,287.6560974,-8.283493042,2382.797281,0.066188813,426.8918212,5.614036217,424.4356804
472.1,288.0733337,-5.592773438,1611.128889,0.04475358,426.8906923,3.788813572,425.2330864
472.2,288.1822205,-4.71661377,1359.244229,0.037756784,426.8897399,3.194522562,425.4921363
472.3,288.2485352,-4.485824585,1293.032366,0.035917566,426.8888338,3.038428942,425.5595212
472.4,288.3233795,-4.276351929,1232.97224,0.034249229,426.8879699,2.896881132,425.6205844
472.5,288.3775787,-3.826782227,1103.558193,0.030654394,426.8871966,2.592013912,425.7531905
472.6,288.3467712,-4.06086731,1170.937977,0.032526055,426.8863761,2.750728036,425.6829326
472.7,288.3917084,-3.920120239,1130.530173,0.031403616,426.8855839,2.655548555,425.7237815
472.8,288.3371277,-4.289001465,1236.678363,0.034352177,426.8847174,2.905637062,425.6135012
472.9,288.2959442,-4.477127075,1290.737578,0.035853822,426.883813,3.033055569,425.5568511
473,288.251236,-4.788848877,1380.391608,0.038344211,426.8828457,3.24444265,425.463402
473.1,288.7200317,-1.778961182,513.6217288,0.01426727,426.8824858,1.20467967,426.3554385
473.2,290.2706146,7.969146729,2313.209119,0.064255809,426.8808649,5.449296986,424.4967975
473.3,290.2946167,7.858596802,2281.308346,0.063369676,426.8792664,5.373749192,424.5282511
473.4,290.3245239,7.85546875,2280.635225,0.063350978,426.8776683,5.372175125,424.5273417
473.5,290.3455658,7.839157104,2276.064505,0.063224014,426.8760735,5.361368951,424.5304745
473.6,290.2570343,7.123596191,2067.673904,0.057435386,426.8746246,4.868037515,424.7448582
473.7,289.9387054,4.873794556,1413.101684,0.039252825,426.8736344,3.321659365,425.4204085
473.8,289.5968628,2.660827637,770.567336,0.021404648,426.8730945,1.808495917,426.0818775
473.9,289.3713837,1.275787354,369.1763518,0.010254899,426.8728358,0.865607106,426.4941327
474,288.9042664,-1.718612671,496.5145328,0.01379207,426.8724879,1.164534747,426.363004
474.1,288.8346558,-2.167633057,626.0875477,0.017391321,426.8720492,1.468898059,426.2294063
474.2,288.9479828,-1.542663574,445.7495279,0.012381931,426.8717369,1.045343518,426.4143991
474.3,288.9572906,-1.351470947,390.5173833,0.010847705,426.8714632,0.915695379,426.4708465
474.4,289.0546875,-0.701721191,202.8357997,0.005634328,426.8713211,0.475400119,426.6633335
474.5,288.844635,-2.145202637,619.6302726,0.017211952,426.8708869,1.453729625,426.2348802
474.6,288.8079987,-2.400222778,693.2035369,0.019255654,426.8704012,1.626632182,426.1587496
474.7,288.4869232,-4.429382324,1277.818878,0.035494969,426.8695058,3.002705667,425.5558221
474.8,287.4588318,-11.05293274,3177.263133,0.088257309,426.8672795,7.500875347,423.5856465
474.9,287.3213806,-11.67298889,3353.899284,0.093163869,426.8649293,7.921361746,423.3993336
475,287.2484436,-12.14157104,3487.647386,0.096879094,426.8624855,8.240013594,423.2574796
475.1,287.2865448,-11.75715637,3377.672831,0.093824245,426.8601188,7.978069104,423.3697135
475.2,287.168335,-12.38453674,3556.446796,0.098790189,426.8576267,8.404082735,423.1808405
475.3,287.169342,-12.33833313,3543.191007,0.098421972,426.855144,8.37253461,423.1921601
475.4,287.0362091,-12.9022522,3703.41356,0.102872599,426.852549,8.754651424,423.022389
475.5,286.8752441,-13.91229248,3991.092302,0.110863675,426.8497524,9.441476005,422.7191066
475.6,286.7003784,-15.08288574,4324.26905,0.120118585,426.8467223,10.23816652,422.3675244
475.7,286.6197052,-15.58601379,4467.258679,0.124090519,426.843592,10.58054037,422.2146056
475.8,286.6442719,-15.1587677,4345.17393,0.120699276,426.8405473,10.28834623,422.3393959
475.9,286.6405182,-15.02882385,4307.869857,0.119663052,426.8375288,10.1991495,422.3754009
476,286.5006409,-15.99832153,4583.529372,0.12732026,426.8343171,10.85929855,422.0833739
476.1,286.4155884,-16.15388489,4626.724445,0.128520123,426.8310751,10.96289776,422.0348073
476.2,286.2789917,-17.572052,5030.509329,0.13973637,426.8275501,11.93173828,421.6074146
476.3,286.1060181,-18.57081604,5313.222229,0.147589506,426.8238271,12.61130249,421.3063823
476.4,285.8671265,-19.41691589,5550.657951,0.154184943,426.8199377,13.18281817,421.0524548
476.5,285.7194672,-20.2348175,5781.481276,0.160596702,426.8158866,13.73909731,420.8050315
476.6,285.5761261,-21.38842773,6108.024336,0.169667343,426.8116066,14.5271434,420.4559814
476.7,285.5790405,-21.17744446,6047.834269,0.167995396,426.8073688,14.38196145,420.5152607
476.8,285.5686646,-21.24421692,6066.682655,0.168518963,426.8031179,14.42761469,420.4910364
476.9,285.5266418,-21.15585327,6040.55974,0.167793326,426.7988852,14.36469411,420.5143315
477,285.5146332,-21.2071991,6054.965671,0.168193491,426.7946424,14.39962052,420.4948084
477.1,286.109726,-16.8237915,4813.450377,0.133706955,426.7912696,11.4117257,421.7986396
477.2,287.9718323,-4.125946045,1188.156242,0.03300434,426.790437,2.791924049,425.5689703
477.3,290.0983124,8.094894409,2348.315207,0.065230978,426.7887915,5.533678965,424.367807
477.4,290.1493683,8.009887695,2324.063855,0.064557329,426.787163,5.476228621,424.391313
477.5,290.1994171,8.033584595,2331.341567,0.064759488,426.7855295,5.493496144,424.3821249
477.6,290.2322388,8.011077881,2325.073068,0.064585363,426.7839003,5.478662514,424.3869854
477.7,290.2711182,7.973526001,2314.484308,0.064291231,426.7822785,5.453591685,424.3963321
477.8,290.2334137,7.532302856,2186.125971,0.060725721,426.7807466,5.149547024,424.5278198
477.9,290.2385101,7.440155029,2159.419511,0.059983875,426.7792335,5.086325138,424.5539663
478,290.2406464,7.25718689,2106.330614,0.058509184,426.7777576,4.960653673,424.6074716
478.1,290.1003418,6.152770996,1784.920969,0.049581138,426.7765069,4.200418671,424.9388237
478.2,288.8578796,-2.046401978,591.1193361,0.016419982,426.7760927,1.387052976,426.169257
478.3,288.4234772,-4.730529785,1364.39585,0.037899885,426.7751366,3.20753685,425.3718392
478.4,288.2814789,-5.582336426,1609.2842,0.044702339,426.774009,3.785501344,425.1178521
478.5,286.5851898,-16.27488708,4664.141605,0.129559489,426.7707408,11.05418308,421.9345357
478.6,285.2862396,-24.42097473,6966.968049,0.19352689,426.7658589,16.60779233,419.4999498
478.7,284.6565399,-27.77903748,7907.48469,0.219652353,426.7603181,18.89511013,418.4937074
478.8,284.4307251,-28.92442322,8226.994669,0.22852763,426.7545534,19.67489633,418.1467862
478.9,283.9614716,-32.00311279,9087.651003,0.25243475,426.7481856,21.7815004,417.2187791
479,283.7063141,-33.33273315,9456.706862,0.262686302,426.7415592,22.68798883,416.815564
479.1,283.6657562,-33.11203003,9392.749038,0.260909696,426.7349776,22.53119254,416.8775808
479.2,283.3811493,-34.58958435,9802.036167,0.272278782,426.7281092,23.53824946,416.430125
479.3,283.3612366,-34.34571838,9732.245232,0.270340145,426.7212897,23.36683055,416.4983013
479.4,283.2587891,-34.66630554,9819.535729,0.272764881,426.7144091,23.58213538,416.3972248
479.5,283.0277557,-36.08590698,10213.31327,0.283703146,426.7072525,24.55328845,415.9651888
479.6,282.9293518,-36.39012146,10295.83348,0.285995374,426.7000381,24.75741562,415.8686688
479.7,282.7585754,-37.38577271,10571.14783,0.293642995,426.6926308,25.43810724,415.5634589
479.8,282.7221069,-37.02565002,10467.96979,0.290776938,426.6852958,25.18351713,415.667507
479.9,282.6418152,-37.55537415,10614.71912,0.294853309,426.677858,25.54678708,415.5011386
480,282.4925842,-37.99833679,10734.24836,0.298173565,426.6703364,25.84298982,415.3640283
480.1,282.5530701,-37.53851318,10606.62215,0.294628393,426.6629042,25.52770567,415.494533
480.2,282.7116699,-36.11885071,10211.2206,0.283645017,426.6557491,24.55124466,415.9145796
480.3,283.958725,-27.40248108,7781.173588,0.216143711,426.6502968,18.592289,418.5161703
480.4,289.7346039,8.519683838,2468.447222,0.068567978,426.6485671,5.820407387,424.1021389
480.5,289.8399658,8.488723755,2460.371403,0.06834365,426.6468431,5.801274311,424.1087856
480.6,289.9042053,8.509368896,2466.901828,0.068525051,426.6451145,5.81678911,424.1002693
480.7,289.9436951,8.286193848,2402.529662,0.066736935,426.643431,5.664134367,424.1653722
480.8,289.9798279,8.233047485,2387.417693,0.066317158,426.6417581,5.628321118,424.1793677
480.9,290.0167389,8.205337524,2379.68523,0.066102368,426.6400907,5.61000798,424.1857122
481,290.0426636,8.040115356,2331.976473,0.064777124,426.6384566,5.496916598,424.2335556
481.1,290.0589294,7.964416504,2310.150125,0.064170837,426.6368379,5.445198054,424.2545637
481.2,290.085968,7.891403198,2289.185336,0.063588482,426.6352338,5.395526493,424.274691
481.3,290.110321,7.734344482,2243.813161,0.062328143,426.6336616,5.288019304,424.3201531
481.4,290.1349487,7.844497681,2275.962932,0.063221193,426.6320668,5.36422869,424.2852167
481.5,290.1581268,7.802383423,2263.924959,0.062886804,426.6304804,5.335719423,424.2961032
481.6,290.1502075,7.585220337,2200.853255,0.061134813,426.6289383,5.186288958,424.3599369
481.7,290.0968628,7.008346558,2033.09935,0.056474982,426.6275137,4.789033235,424.5323116
481.8,290.1421814,7.186050415,2084.976343,0.05791601,426.6260527,4.911869912,424.4771096
481.9,290.1422424,7.063064575,2049.293394,0.056924817,426.6246167,4.82740267,424.5126281
482,289.5007019,2.75579834,797.8055537,0.022161265,426.6240577,1.873643552,425.8043387
482.1,287.3936462,-10.6998291,3075.0629,0.085418414,426.621903,7.26201647,423.4447708
482.2,286.3160706,-17.28240967,4948.231626,0.137450878,426.6184357,11.74007389,421.4821534
482.3,285.5737762,-21.80296326,6226.354551,0.172954293,426.6140728,14.820056,420.1302983
482.4,285.1830597,-23.8286438,6795.525547,0.188764599,426.6093112,16.19823537,419.5225832
482.5,285.099411,-24.47773743,6978.588523,0.193849681,426.6044212,16.64250011,419.3233274
482.6,284.9459229,-24.93203735,7104.282392,0.197341178,426.5994432,16.9478548,419.1847567
482.7,284.8568268,-25.52510071,7270.999191,0.2019722,426.5943483,17.3531224,419.0023572
482.8,284.8027954,-25.41304016,7237.704878,0.201047358,426.5892768,17.27241499,419.0325952
482.9,284.721344,-25.79673767,7344.88182,0.204024495,426.5841301,17.53317613,418.9133656
483,284.6213684,-26.34030151,7497.012661,0.208250352,426.5788769,17.90348038,418.7461042
483.1,284.5189667,-26.77954102,7619.287338,0.21164687,426.573538,18.2013794,418.6104345
483.2,284.4871063,-26.83900452,7635.350732,0.212093076,426.5681878,18.24073595,418.5878659
483.3,284.3954315,-27.24081421,7747.163112,0.215198975,426.5627593,18.51336951,418.4631602
483.4,285.5837555,-19.26712036,5502.37659,0.152843794,426.5589038,13.07478804,420.838684
483.5,289.8512878,7.990509033,2316.059334,0.064334981,426.5572809,5.460235088,424.168428
483.6,289.9522858,7.927337646,2298.549671,0.063848602,426.5556703,5.418743789,424.1849698
483.7,289.994812,7.87689209,2284.257841,0.063451607,426.5540697,5.384883604,424.1981831
483.8,290.0293121,7.779586792,2256.308206,0.062675228,426.5524886,5.318651965,424.2255784
483.9,290.0659485,7.748931885,2247.701277,0.062436147,426.5509136,5.298271709,424.2329198
484,290.0920258,7.712509155,2237.337405,0.062148261,426.5493459,5.273728038,424.2420899
484.1,290.12323,7.691513062,2231.486613,0.061985739,426.5477823,5.259881153,424.2465843
484.2,290.1511688,7.68258667,2229.111502,0.061919764,426.5462203,5.254271682,424.2474765
484.3,289.6597595,4.273406982,1237.834039,0.034384279,426.545353,2.91068834,425.2719268
484.4,288.3186646,-4.285461426,1235.578515,0.034321625,426.5444872,2.905374652,425.2733858
484.5,287.6190033,-8.844284058,2543.784166,0.070660671,426.5427047,6.000659725,423.9174161
484.6,287.9336395,-6.563232422,1889.775398,0.052493761,426.5413806,4.450780435,424.5941641
484.7,288.2930298,-4.356552124,1255.963611,0.034887878,426.5405005,2.953482608,425.2483519
484.8,288.3731384,-3.829177856,1104.232036,0.030673112,426.5397267,2.595724968,425.4040971
484.9,288.4161835,-3.410095215,983.5266471,0.027320185,426.5390376,2.311309756,425.5278396
485,288.2277222,-4.840011597,1395.025518,0.038750709,426.5380601,3.28162269,425.1023501
485.1,287.3878021,-10.04618835,2887.151991,0.080198666,426.536037,6.816493791,423.553821
485.2,286.5174866,-15.45481873,4428.075817,0.123002106,426.5329342,10.49452347,421.9415802
485.3,286.0219269,-18.57130432,5311.800247,0.147550007,426.5292122,12.61682245,421.0093524
485.4,285.1353302,-24.35403442,6944.195647,0.192894324,426.5243463,16.5622563,419.2783592
485.5,284.7455139,-26.26094055,7477.685013,0.207713473,426.5191066,17.85904438,418.7057747
485.6,284.5941467,-26.91638184,7660.244722,0.212784576,426.513739,18.30379458,418.5058289
485.7,284.6153107,-26.69316101,7597.282314,0.21103562,426.5084155,18.15067437,418.5674955
485.8,284.6759491,-26.14736938,7443.527196,0.206764644,426.5031998,17.776609,418.7259334
485.9,284.7204895,-25.5171814,7265.264378,0.201812899,426.498109,17.34324013,418.9104414
486,284.7671814,-25.10612488,7149.400417,0.198594456,426.4930993,17.06184593,419.0285417
486.1,284.8926697,-24.05264282,6852.421626,0.190345045,426.4882977,16.34100297,419.3391089
486.2,284.8053284,-24.76525879,7053.277662,0.195924379,426.4833554,16.82874728,419.1207785
486.3,284.7695923,-24.72224426,7040.143419,0.195559539,426.4784223,16.79705164,419.1297123
486.4,284.2969818,-27.84460449,7916.137017,0.219892695,426.4728754,18.92946666,418.1912338
486.5,284.5926361,-25.61129761,7288.7867,0.202466297,426.4677681,17.4017144,418.8545181
486.6,284.2316742,-27.66188049,7862.382604,0.218399517,426.4622589,18.79883452,418.2377688
